Trap #,Date Set,Time Set,Date Pulled,Time Pulled,UTM Zone,UTM Easting,UTM Northing,Trap Type, Bait ,Depth m,Temp C,Secchi Depth m,Burbot Captured Y/N,No. Burbot Captured,Len (mm),Wt (kg),Girth (mm),Tag applied (Y/N),Tag No. / Colour,Recap (Y/N),Tag No. / Colour2,Fate (D/L),Decompression Stress (Y/N),Treatment,Sacrificed (Y/N),Sacrificied Code,Comments,Sp.,No.L,No.D,Len,Len3,Len4,Len5,Len6,Sp.7,No.L8,No.D9,Len10,Len11,Len12,Len13,Len14,Sp.15,No.L16,No.D17,Len18,Len19,Len20,Len21,Len22,Sp.23,No.L24,No.D25,Len26,Len27,Len28,Len29,Len30,Sp.31,No.L32,No.D33,Len34,Len35,Len36
H-7,29-May-10,1018,31-May-10,0930,10U,474783,5986265,Hoop Trap L, NSC ,1.8,11,2,N,0,,,,,,,,,,,,,"NBC, trap reset in same location. Old bait removed, fresh bait added.",NSC,8,0,310,270,140,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-8,29-May-10,1012,31-May-10,0921,10U,474670,5986112,Hoop Trap L, NSC ,3.5,11,2.5,N,0,,,,,,,,,,,,,"NBC, trap reset in same location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-9,29-May-10,1001,31-May-10,0907,10U,474556,5985993,Hoop Trap L, NSC ,2.5,11,2.5,Y,1 of 2,410,0.78,170,Y,Orange FWPG 02979,N,,L,N,ROSB,N,,"Both 02979 and 02978 were released from side of boat. Trap reset in same location. Old bait removed, fresh bait added.",NSC,4,0,140,120,120,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-10,29-May-10,1053,31-May-10,1024,10U,475250,5986236,Hoop Trap L, NSC ,4.6,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same location. Old bait removed, fresh bait added",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-11,29-May-10,1102,31-May-10,1037,10U,476416,5986360,Hoop Trap L, NSC ,10.0,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same location. Old bait removed, fresh bait added",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-9,29-May-10,1001,31-May-10,0907,10U,474556,5985993,Hoop Trap L, NSC ,2.5,11,2.5,Y,2 of 2,400,0.61,150,Y,Orange FWPG 02978,N,,L,N,ROSB,N,,See above comments.,NSC,4,0,140,120,120,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-12,29-May-10,1113,31-May-10,1044,10U,476493,5986396,Hoop Trap L, NSC ,9.7,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same location. Old bait removed, fresh bait added",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-13,29-May-10,1122,31-May-10,1051,10U,476761,5986464,Hoop Trap L, NSC ,11.0,11,2.5,Y,1 of 2,790,3.95,340,Y,Orange FWPG 02977,N,,L,N,ROSB,N,,"Both fish released at boatside. No signs of gassing. Trap reset in same location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-14,29-May-10,1128,31-May-10,1106,10U,477016,5986709,Hoop Trap L, NSC ,10.0,11,2.5,Y,1,460,0.92,220,Y,Orange FWPG 02925,N,,L,N,ROSB,N,,"Clear sky, windy. Tag #2925 released at side of boat good. BB went straight down. Trap reset in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-15,29-May-10,1405,31-May-10,1438,10U,477102,5986735,Hoop Trap L, NSC ,12.0,11,2.5,Y,1,720,2.37,280,Y,Orange FWPG 02920,N,,L,N,ROSB,N,,"Tag #2920 released from side of boat and was successful. Trap reset in same general location. Old bait removed, fresh food added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-13,29-May-10,1122,31-May-10,1051,10U,476761,5986464,Hoop Trap L, NSC ,11.0,11,2.5,Y,2 of 2,600,1.77,260,Y,Orange FWPG 02976,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-16,29-May-10,1439,31-May-10,1453,10U,477201,5986363,Hoop Trap L, NSC ,16.0,11,2.5,Y,1,680,2.42,290,Y,Orange FWPG 02919,N,,L,Y,RRT,N,,"BB #02919 sunk down in release trap. 1459-1509. Fish was not observed re- surfacing. Trap reset in same general location. Old baitwas removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-17,29-May-10,1502,31-May-10,1528,10U,477282,5986609,Hoop Trap L, NSC ,15.0,11,2.5,Y,1 of 2,720,2.93,340,Y,Orange FWPG 02918,N,,L,Y,RRT,N,,"BB #02918 put down in a box. BB #2917 released at side of boat. At 1532-1542 fish did not resurface after 10 min observation period. Both fish were gassy. #02918 had 1 eye popped out and gas under the chin. Trap set in same general location. Old bait removed, fresh bait added.                                  Large fish should be processed first and released quickly as they tend to accumulate gas quicklier than the smaller fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-18,29-May-10,1534,31-May-10,1605,10U,477174,5986579,Hoop Trap L, NSC ,15.0,12,2.5,N,0,,,,,,,,,,,,,"NFC. Trap reset in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-19,29-May-10,1538,31-May-10,1612,10U,477201,5986740,Hoop Trap L, NSC ,13.0,12,2.5,Y,1 of 2,900,4.69,380,Y,Orange FWPG 02916,N,,L,N,ROSB,N,,"Tag  #02916 let go over side of boat, a good release. #02915 released from sid eof boat, swam, submerged for a short distance then surfaced. Was qickly put in release trap and decended to 14m. 10min on the bottom befor trap door was released. Fish did not surface during observation period (5min).Trap set in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-17,29-May-10,1502,31-May-10,1528,10U,477282,5986609,Hoop Trap L, NSC ,15.0,11,2.5,Y,2 of 2,700,2.46,280,Y,Orange FWPG 02917,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-20,29-May-10,1544,31-May-10,1523,10U,477328,5986488,Hoop Trap L, NSC ,16.0,12,2.5,N,0,,,,,,,,,,,,,"NFC. Trap reset in same general location. Old bait removed, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-19,29-May-10,1538,31-May-10,1612,10U,477201,5986740,Hoop Trap L, NSC ,13.0,12,2.5,Y,2 of 2,450,0.8,190,Y,Orange FWPG 02915,N,,L,Y,RRT,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-22,30-May-10,0842,1-Jun-10,0820,10U,478019,5987274,Hoop Trap L, NSC ,8.3,11,2,N,0,,,,,,,,,,,,,"100% cloud, calm waters, remove all bait, new bait added. Trap reset in same general location. NFC.",NSC,2,0,140,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-23,30-May-10,0851,1-Jun-10,0829,10U,478354,5987343,Hoop Trap L, NSC ,10.0,11,2,Y,1,410,0.74,190,Y,Orange FWPG 02912,N,,L,N,ROSB,N,,"BB #02912 released over sie of boat and went down good. Old bait removed and new bait added, trap reset in same general location.",NSC,1,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-24,30-May-10,0857,1-Jun-10,0839,10U,478530,5987282,Hoop Trap L, NSC ,12.0,11,2,N,0,,,,,,,,,,,,,"NFC, old bait removed, new bait added. Reset trap in same general location.",CAS,2,0,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-25,30-May-10,0910,1-Jun-10,0848,10U,478963,5987236,Hoop Trap L, Sockeye + NSC ,11.0,11,2,N,0,,,,,,,,,,,,,"NFC, old bait removed, new bait added 2 NSC added.. Reset trap in same general location.",NSC,2,0,90,50,,,,CAS,3,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,
H-26,30-May-10,0919,1-Jun-10,0857,10U,479236,5987297,Hoop Trap L, Sockeye + NSC ,9.4,11,2,N,0,,,,,,,,,,,,,"NFC, old bait removed, new bait added.. Reset trap in same general location.",CAS,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-27,30-May-10,0930,1-Jun-10,0922,10U,479762,5987634,Hoop Trap L, NSC ,3.0,10,2,N,0,,,,,,,,,,,,,"No fish caught, old bait removed, new bait added. Trap set in mid bay. H-18 mother load.",NSC,5,0,200,130,200,130,200,RSC,1,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,
H-28,30-May-10,0949,1-Jun-10,1314,10U,479637,5987500,Hoop Trap L, NSC ,4.0,10,2,N,0,,,,,,,,,,,,,"NFC, old bait removed, new bait added.. Reset trap in same general location. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-29,30-May-10,1031,1-Jun-10,1303,10U,480065,5987112,Hoop Trap L, NSC ,2.7,10,2,N,0,,,,,,,,,,,,,"NBC, old bait removed, new bait added.. Reset trap in same general location. ",NSC,1,0,30,,,,,RSC,1,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
H-30,30-May-10,1058,1-Jun-10,1325,10U,480125,5986596,Hoop Trap L, NSC ,1.5,10,2,N,0,,,,,,,,,,,,,"NBC, old bait removed, new bait added.. Reset in new location but same general location.",NSC,3,0,310,100,80,,,RSC,9,0,80,80,76,75,80,CAS,1,0,100,,,,,,,,,,,,,,,,,,
H-31,30-May-10,1113,1-Jun-10,1335,10U,479531,5986381,Hoop Trap L, NSC ,1.8,11,2,Y,1,470,0.88,190,Y,Orange FWPG 02905,N,,L,N,ROSB,N,,"Tag #02905 rleased successfully over side of boat. Old bait removed, new bait added. Reset in same general location.",NSC,3,0,150,130,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-21,30-May-10,0814,1-Jun-10,0807,10U,477577,5987097,Hoop Trap L, Sockeye + NSC ,13.0,11,2,N,0,,,,,,,,,,,,,"100% cloud cover, lake calm. Old bait removed, NFC, fresh bait added. Reset in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-7,31-May-10,0933,2-Jun-10,1125,10U,474780,5986219,Hoop Trap L, NSC ,2.5,12,2.5,Y,1,360,0.53,140,Y,Orange FWPG 02948,N,,L,N,ROSB,N,,"BB #02948 successful release from side of boat, no bait added. Left by catch in trap reset in same general location.",NSC,6,0,30,30,30,50,60,CAS,1,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
H-8,31-May-10,0927,2-Jun-10,1114,10U,474688,5986111,Hoop Trap L, NSC ,4.2,12,2.5,Y,1,520,1.31,220,Y,Orange FWPG 02950,N,,L,N,ROSB,N,,"Tag #02950 successful release from side of boat. Bait added, reset in same general location.",NSC,5,0,110,190,230,180,90,CAS,8,0,80,80,80,80,130,,,,,,,,,,,,,,,,,,,,,,
H-9,31-May-10,0917,2-Jun-10,1059,10U,474435,5986024,Hoop Trap L, NSC ,3.0,12,2.5,Y,1,360,0.64,150,Y,Orange FWPG 02901,N,,L,N,ROSB,N,,"BB #02901 successful release from side of boat. New bait added, reset in same general location.",NSC,30,0,300,130,90,95,150,CAS,4,0,70,80,50,70,,,,,,,,,,,,,,,,,,,,,,,
H-10,31-May-10,1027,2-Jun-10,1150,10U,475192,5986180,Hoop Trap L, NSC ,6.0,11,2.5,Y,2 of 2,420,0.66,170,Y,Orange FWPG 02946,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-10,31-May-10,1027,2-Jun-10,1150,10U,475192,5986180,Hoop Trap L, NSC ,6.0,11,2.5,Y,1 of 2,430,0.78,170,Y,Orange FWPG 02947,N,,L,N,ROSB,N,,"Tag #02947 and #02946 successful release over side of boat. No bait added, reset in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-11,31-May-10,1041,2-Jun-10,1224,10U,476349,5986315,Hoop Trap L, NSC ,11.0,11,2.5,N,0,,,,,,,,,,,,,"NFC, no fresh bait added. Trap reset in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-12,31-May-10,1048,2-Jun-10,1225,10U,476420,5986375,Hoop Trap L, NSC ,10.0,11,2.5,Y,1,820,3.44,330,Y,Orange FWPG 02944,N,,L,N,ROSB,N,,"Tag #02944 successful release from side of boat. Fresh bait added, reset in same general location.",CAS,1,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-13,31-May-10,1102,2-Jun-10,1238,10U,476795,5986532,Hoop Trap L, NSC ,10.0,11,2.5,N,0,,,,,,,,,,,,,"NBC, trap reset in same location. No fresh bait added.",NSC,1,0,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-16,31-May-10,1515,3-Jun-10,0952,10U,477170,5986370,Hoop Trap L, NSC ,16.0,12,2.5,Y,2 of 2,450,0.79,180,Y,Orange FWPG 02934,N,,L,Y,RRT,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-14,31-May-10,1115,3-Jun-10,0823,10U,476992,5986744,Hoop Trap L, NSC ,9.0,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in new location, no fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-15,31-May-10,1448,3-Jun-10,0830,10U,477113,5986734,Hoop Trap L, NSC ,12.0,12,2.5,N,0,,,,,,,,,,,,,NFC. Trap relocated to deeper water. SE direction. No fresh bait added.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-16,31-May-10,1515,3-Jun-10,0952,10U,477170,5986370,Hoop Trap L, NSC ,16.0,12,2.5,Y,1 of 2,590,1.87,280,Y,Orange FWPG 02935,N,,L,Y,RRT,N,,Tag #02935 + 02934 put in release trap at 0957 released at 1008. Very rough conditions on water 2ft swells and white caps. Release are observed for approx. 5min. No fish observed resurfacing. No fresh bait added. Trap set in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-17,31-May-10,1600,3-Jun-10,0849,10U,477220,5986650,Hoop Trap L, NSC + LSU ,14.0,12,2.5,N,0,,,,,,,,,,,,,Trap was untied and open. No bait or fish present. Rebaited and reset in same general location.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-18,31-May-10,1610,3-Jun-10,0942,10U,477125,5986558,Hoop Trap L, NSC ,15.0,12,2.5,Y,1,420,0.66,170,Y,Orange FWPG 02936,N,,L,N,ROSB,N,,"Tag #02936 released over side of boat, successful. No bait added, reset in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-19,31-May-10,1637,3-Jun-10,0837,10U,477260,5986757,Hoop Trap L, NSC ,14.0,12,2.5,Y,1,540,1.18,220,Y,Orange FWPG 02937,N,,L,N,ROSB,N,,"BB #02937 released over side of boat, great success. No bait added, reset in same general location. The little guys seem to go down pretty good.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-20,31-May-10,1525,3-Jun-10,1006,10U,477225,5986494,Hoop Trap L, NSC ,15.0,12,2.5,Y,1,780,3.97,360,Y,Orange FWPG 02933,N,,L,Y,RRT,N,,"Fish put into release trap at 1008 release that observed for 5 min. No fresh bait added, trap reset in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-22,01-Jun-10,0825,3-Jun-10,1045,10U,478037,5987202,Hoop Trap L, NSC ,10.0,11,2.5,Y,1 of 4,550,1.37,250,Y,Orange FWPG 02932,N,,L,N,ROSB,N,,"Tag #02932, 02931, 02930, and 02929 all successful release over side of boat. All bait was taken, fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-23,01-Jun-10,0835,3-Jun-10,1132,10U,478380,5987340,Hoop Trap L, NSC ,10.0,11,2.5,Y,1,750,2.55,290,N,,Y,Orange FWPG 02358,L,N,ROSB,N,,"Tag #02358 released successfully over sid eof boat. Floy tag entry wound looks healthy. Fresh bait added, reset in same general location.",NSC,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-22,01-Jun-10,0825,3-Jun-10,1045,10U,478037,5987202,Hoop Trap L, NSC ,10.0,11,2.5,Y,2 of 4,510,1.43,240,Y,Orange FWPG 02931,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-22,01-Jun-10,0825,3-Jun-10,1045,10U,478037,5987202,Hoop Trap L, NSC ,10.0,11,2.5,Y,3 of 4,540,1.37,220,Y,Orange FWPG 02930,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-22,01-Jun-10,0825,3-Jun-10,1045,10U,478037,5987202,Hoop Trap L, NSC ,10.0,11,2.5,Y,4 of 4,440,0.84,190,Y,Orange FWPG 02929,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-24,01-Jun-10,0843,3-Jun-10,1143,10U,478517,5987272,Hoop Trap L, NSC ,12.0,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same location. No fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-25,01-Jun-10,0852,3-Jun-10,1146,10U,478971,5987235,Hoop Trap L, NSC ,11.0,11,2.5,Y,1 of 2,660,2.23,300,Y,Orange FWPG 02928,N,,L,N,ROSB,N,,"Tag #02928, and 02927 released over side of boat, successful. Reset in same general location.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-26,01-Jun-10,0901,3-Jun-10,1154,10U,479224,5987300,Hoop Trap L, NSC ,9.7,11,2.5,Y,1,595,1.74,270,Y,Orange FWPG 02975,N,,L,N,ROSB,N,,Fish released over side of boat. Trap set in same general location. No fresh bait added.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-25,01-Jun-10,0852,3-Jun-10,1146,10U,478971,5987235,Hoop Trap L, NSC ,11.0,11,2.5,Y,2 of 2,450,0.87,180,Y,Orange FWPG 02927,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-27,01-Jun-10,0938,3-Jun-10,1224,10U,477390,5987082,Hoop Trap L, NSC ,11.0,12,2.5,N,0,,,,,,,,,,,,,"NFC, trap set in same general location. No fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-28,01-Jun-10,1318,3-Jun-10,1206,10U,477680,5987525,Hoop Trap L, NSC ,4.0,12,2.5,N,0,,,,,,,,,,,,,"NFC, trap relocated to deeper water. No fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-29,01-Jun-10,1310,3-Jun-10,1232,10U,479490,5987029,Hoop Trap L, NSC ,8.0,12,2.5,Y,1 of 3,520,1.16,220,Y,Orange FWPG 02974,N,,L,N,ROSB,N,,All fish released off side of boat. Fresh bait added. Set in same general location.,NSC,2,0,490,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-30,01-Jun-10,1331,3-Jun-10,1254,10U,479988,5986562,Hoop Trap L, NSC ,2.0,12,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same general location. No fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-29,01-Jun-10,1310,3-Jun-10,1232,10U,479490,5987029,Hoop Trap L, NSC ,8.0,12,2.5,Y,2 of 3,510,0.95,180,Y,Orange FWPG 02973,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-29,01-Jun-10,1310,3-Jun-10,1232,10U,479490,5987029,Hoop Trap L, NSC ,8.0,12,2.5,Y,3 of 3,540,1.23,220,Y,Orange FWPG 02972,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-31,01-Jun-10,1344,3-Jun-10,1248,10U,479543,5986377,Hoop Trap L, NSC ,1.8,12,2.5,N,0,,,,,,,,,,,,,"NFC, trap reset in same general location. No fresh bait added.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-30,03-Jun-10,1255,4-Jun-10,0757,10U,480004,5986577,Hoop Trap L, NSC ,1.8,11,2,N,0,,,,,,,,,,,,,"NBC, trap reset in new location. Fresh bait added. All bicatch kept for bait.",NSC,5,0,400,320,360,280,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-31,03-Jun-10,1249,4-Jun-10,0818,10U,479550,5986377,Hoop Trap L, NSC ,1.8,12,2,N,0,,,,,,,,,,,,,"NBC, trap was relocated. No fresh bait added. Largest 5 fish from bicatch kept as bait.",NSC,7,330,320,270,260,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-16,03-Jun-10,1016,6-Jun-10,1239,10U,477181,5986343,Hoop Trap L, NSC ,16.0,11,2.5,Y,2 of 2,670,2.23,280,Y,Orange FWPG 02385,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-14,03-Jun-10,0827,6-Jun-10,1231,10U,477086,5986790,Hoop Trap L, NSC ,10.0,11,2.5,N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-16,03-Jun-10,1016,6-Jun-10,1239,10U,477181,5986343,Hoop Trap L, NSC ,16.0,11,2.5,Y,1 of 2,630,1.3,240,Y,Orange FWPG 02386,N,,L,N,ROSB,N,,#02385 was not seen surfacing after puncturing and  release from release trap. Trap pulled. End of sampling period.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-17,03-Jun-10,0938,6-Jun-10,1334,10U,477269,5986672,Hoop Trap L, NSC ,15.0,11,2.5,Y,1,390,0.56,150,Y,Orange FWPG 02389,N,,L,N,ROSB,N,,"Tag #02389 successful release over side of boat, trap pulled out of water and disassembled on boat at 1340. End of sampling period.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-18,03-Jun-10,0949,6-Jun-10,1323,10U,477154,5986587,Hoop Trap L, NSC ,14.0,11,2.5,Y,1,690,2.43,300,Y,Orange FWPG 02388,N,,L,N,ROSB,N,,Tag #02388 released overboat trap pulled. End of sampling session.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-20,03-Jun-10,1042,6-Jun-10,1318,10U,477234,5986482,Hoop Trap L, NSC ,16.0,11,2,N,0,,,,,,,,,,,,,"NFC, trap pulled, end of sampling period.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-7,05-Jun-10,1014,6-Jun-10,1040,10U,474795,5986270,Hoop Trap L, NSC ,1.9,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap pulled, end of sampling period.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-8,05-Jun-10,1009,6-Jun-10,1054,10U,474821,5986127,Hoop Trap L, NSC ,7.5,11,2.5,Y,1,450,0.89,190,Y,Orange FWPG 02385,N,,L,N,ROSB,N,,BB successful release over boat. Hoop trap pulled at 1057.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-9,05-Jun-10,1002,6-Jun-10,1046,10U,474713,5986175,Hoop Trap L, NSC ,2.5,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap pulled, end of sampling period.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-10,05-Jun-10,1028,6-Jun-10,1137,10U,475238,5986208,Hoop Trap L, NSC ,5.7,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap pulled, end of sampling period.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-11,05-Jun-10,1100,6-Jun-10,1214,10U,476271,5986333,Hoop Trap L, NSC ,9.0,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap pulled, end of sampling period.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-12,05-Jun-10,1109,6-Jun-10,1218,10U,476496,5986410,Hoop Trap L, NSC ,9.5,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap pulled, end of sampling period.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-13,05-Jun-10,1211,6-Jun-10,1225,10U,476783,5986552,Hoop Trap L, NSC ,8.7,11,2.5,N,0,,,,,,,,,,,,,"NFC, trap pulled, end of sampling period.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-15,03-Jun-10,0833,7-Jun-10,0739,10U,477239,5986056,Hoop Trap L, NSC ,13.0,11,2.5,N,0,,,,,,,,,,,,,"Raining, 100% cloud cover, disassemble hoop trap on boat, pulled out at 0739. End of sampling session.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-22,03-Jun-10,1111,7-Jun-10,0813,10U,478273,5987201,Hoop Trap L, NSC ,13.0,11,2,Y,2 of 2,500,0.97,190,Y,Orange FWPG 02393,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-19,03-Jun-10,0844,7-Jun-10,0746,10U,477299,5986769,Hoop Trap L, NSC ,14.0,11,2.5,Y,1,610,1.94,290,Y,Orange FWPG 02390,N,,L,N,ROSB,N,,"#2390 ROSB at 0749, hoop trap disassembled at 0749 on boat. End of sampling session.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-22,03-Jun-10,1111,7-Jun-10,0813,10U,478273,5987201,Hoop Trap L, NSC ,13.0,11,2.5,Y,1 of 2,750,3.1,320,Y,Orange FWPG 02392,N,,L,Y,RRT,N,,BB #02392 put in release trap at 0817. BB #02393 was ROSB at 0819. Trap disassembled on boat and puppled at0813. 02393 resurfaced after approx 4min. Fish showed gassing although and tissue. Fish was later released in release trap. Fish did not surface after 5min observation. Lake is calm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-23,03-Jun-10,1140,7-Jun-10,0802,10U,478440,5987352,Hoop Trap L, NSC ,10.0,11,2,Y,1,475,0.97,190,Y,Orange FWPG 02391,N,,L,N,ROSB,N,,Trap disassembled on boat. Raining 100% cloud cover. Fish ROSB. End of sampling session.,NSC,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-24,03-Jun-10,1143,7-Jun-10,0900,10U,478532,5987283,Hoop Trap L, NSC ,12.0,11,2,N,0,,,,,,,,,,,,,"NFC, trap pulled, end of sampling period.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-26,03-Jun-10,1202,7-Jun-10,0916,10U,479221,5987347,Hoop Trap L, NSC ,9.2,11,2,Y,2 of 2,540,1.4,230,Y,Orange FWPG 02395,N,,L,N,ROSB,N,,See above comments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H-25,03-Jun-10,1151,7-Jun-10,0910,10U,479113,5987194,Hoop Trap L, NSC ,10.0,11,2,N,0,,,,,,,,,,,,,"NFC, trap pulled, end of sampling period.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
